time, attx, atty, attz, accx, accy, accz, velx, vely, velz, locx, locy, locz
1468348636133543,-0.446539,-0.0594475,1.60306,0,0.18529,-0.469402,-0.219143,-0.889087,-0.269703,0.284032,-3.16497,-0.2164,
1468348636143583,-0.446102,-0.0602476,1.60318,0,0.183939,-0.43936,-0.219143,-0.887241,-0.274247,0.281841,-3.17385,-0.21912,
1468348636153620,-0.445353,-0.060579,1.60348,0,0.174001,-0.403762,-0.219143,-0.885451,-0.278462,0.27965,-3.18271,-0.221883,
1468348636163654,-0.444425,-0.0602082,1.6038,0,0.168698,-0.366104,-0.219143,-0.883738,-0.282312,0.277458,-3.19156,-0.224687,
1468348636173689,-0.443412,-0.0591723,1.60402,0,0.16035,-0.332365,-0.219143,-0.882093,-0.285804,0.275267,-3.20039,-0.227528,
1468348636183728,-0.442433,-0.0578045,1.60411,0,0.131277,-0.297076,-0.219143,-0.880634,-0.288951,0.273075,-3.2092,-0.230401,
1468348636193765,-0.441375,-0.0561216,1.60399,0,0.131277,-0.266448,-0.219143,-0.879322,-0.291769,0.270884,-3.218,-0.233305,
1468348636203801,-0.440413,-0.0544851,1.604,0,0.131277,-0.266448,-0.219143,-0.878009,-0.294433,0.268692,-3.22679,-0.236236,
1468348636213838,-0.43951,-0.0531207,1.60413,0,0.131277,-0.22934,-0.219143,-0.876696,-0.296912,0.266501,-3.23556,-0.239193,
1468348636223879,-0.438678,-0.0522396,1.60435,0,0.131277,-0.183122,-0.219143,-0.875383,-0.298975,0.26431,-3.24432,-0.242172,
1468348636233928,-0.437791,-0.0516801,1.60465,0,0.131277,-0.138506,-0.219143,-0.87407,-0.300583,0.262118,-3.25307,-0.24517,
1468348636243975,-0.436754,-0.0514678,1.60499,0,0.100538,-0.0841738,-0.219143,-0.872911,-0.301696,0.259927,-3.2618,-0.248181,
1468348636254021,-0.435471,-0.0517244,1.60553,0,0.0633006,-0.0376525,-0.219143,-0.872092,-0.302305,0.257735,-3.27053,-0.251201,
1468348636264065,-0.434261,-0.0524441,1.60627,0,0.0351104,0,-0.219143,-0.8716,-0.302493,0.255544,-3.27925,-0.254225,
1468348636274112,-0.433137,-0.0534279,1.60717,0,0.0351104,0,-0.219143,-0.871249,-0.302493,0.253352,-3.28796,-0.25725,
1468348636284145,-0.432142,-0.0543498,1.60814,0,0.0351104,0,-0.219143,-0.870898,-0.302493,0.251161,-3.29667,-0.260275,
1468348636294183,-0.431314,-0.0550509,1.6089,0,0.0351104,0,-0.219143,-0.870547,-0.302493,0.24897,-3.30538,-0.2633,
1468348636304220,-0.430563,-0.0555605,1.60958,0,0.0351104,0,-0.219143,-0.870196,-0.302493,0.246778,-3.31408,-0.266325,
1468348636314257,-0.429664,-0.0559105,1.61036,0,0.0351104,0,-0.219143,-0.869845,-0.302493,0.244587,-3.32278,-0.26935,
1468348636324298,-0.428598,-0.0562315,1.61119,0,0.00649279,0,-0.219143,-0.869637,-0.302493,0.242395,-3.33148,-0.272375,
1468348636334335,-0.42734,-0.056648,1.61209,0,-0.032675,0,-0.219143,-0.869768,-0.302493,0.240204,-3.34018,-0.2754,
1468348636344372,-0.425966,-0.0572626,1.61312,0,-0.110943,0,-0.219143,-0.870486,-0.302493,0.238012,-3.34888,-0.278425,
1468348636354420,-0.424626,-0.0581199,1.61433,0,-0.182669,0,-0.219143,-0.871954,-0.302493,0.235821,-3.35759,-0.28145,
1468348636364458,-0.423291,-0.0590126,1.61564,0,-0.245724,0,-0.219143,-0.874096,-0.302493,0.23363,-3.36632,-0.284475,
1468348636374498,-0.4219,-0.0596353,1.61693,0,-0.299602,0,-0.219143,-0.876822,-0.302493,0.231438,-3.37507,-0.2875,
1468348636384534,-0.420449,-0.0597268,1.61823,0,-0.328039,0,-0.219143,-0.87996,-0.302493,0.229247,-3.38386,-0.290524,
1468348636394574,-0.418916,-0.0590128,1.61995,0,-0.356127,0,-0.219143,-0.883381,-0.302493,0.227055,-3.39268,-0.293549,
1468348636404615,-0.41741,-0.0580684,1.62136,0,-0.382832,0,-0.219143,-0.887076,-0.302493,0.224864,-3.40153,-0.296574,
1468348636414653,-0.415592,-0.0568572,1.62278,0,-0.382832,0,-0.219143,-0.890904,-0.302493,0.222673,-3.41042,-0.299599,
1468348636424693,-0.414371,-0.0553313,1.62426,0,-0.382832,0,-0.219143,-0.894733,-0.302493,0.220481,-3.41935,-0.302624,
1468348636434729,-0.413178,-0.0532987,1.62597,0,-0.382832,0.0254084,-0.219143,-0.898561,-0.302366,0.21829,-3.42831,-0.305648,
1468348636444764,-0.411903,-0.0506485,1.62756,0,-0.352093,0.0254084,-0.219143,-0.902236,-0.302112,0.216098,-3.43732,-0.308671,
1468348636454806,-0.410753,-0.0473493,1.62904,0,-0.314855,0.0254084,-0.219143,-0.90557,-0.301858,0.213907,-3.44636,-0.311691,
1468348636464841,-0.409742,-0.0436005,1.63049,0,-0.313006,0.0254084,-0.219143,-0.90871,-0.301604,0.211715,-3.45543,-0.314708,
1468348636474890,-0.408883,-0.039714,1.632,0,-0.342579,0.0254084,-0.219143,-0.911988,-0.30135,0.209524,-3.46453,-0.317723,
1468348636484928,-0.408237,-0.0360164,1.63359,0,-0.368206,0.0254084,-0.219143,-0.915542,-0.301096,0.207333,-3.47367,-0.320735,
1468348636494966,-0.407834,-0.0330601,1.6352,0,-0.368206,0.0254084,-0.219143,-0.919224,-0.300842,0.205141,-3.48284,-0.323745,
1468348636505001,-0.407604,-0.0306477,1.63699,0,-0.368206,0.0254084,-0.219143,-0.922906,-0.300588,0.20295,-3.49205,-0.326752,
1468348636515038,-0.407523,-0.0285811,1.63899,0,-0.368206,0.0254084,-0.219143,-0.926588,-0.300334,0.200758,-3.5013,-0.329756,
1468348636525077,-0.407536,-0.0271926,1.64068,0,-0.306055,0.0254084,-0.219143,-0.929959,-0.30008,0.198567,-3.51058,-0.332759,
1468348636535114,-0.407577,-0.026203,1.64199,0,-0.221043,0.0254084,-0.219143,-0.932595,-0.299826,0.196375,-3.51989,-0.335758,
1468348636545160,-0.407704,-0.0254607,1.64297,0,-0.128679,0.0254084,-0.219143,-0.934343,-0.299572,0.194184,-3.52923,-0.338755,
1468348636555207,-0.407879,-0.0248019,1.64374,0,-0.040876,0.0254084,-0.219143,-0.935191,-0.299317,0.191993,-3.53858,-0.34175,
1468348636565242,-0.408186,-0.0238915,1.64444,0,0.0403564,0.0254084,-0.219143,-0.935194,-0.299063,0.189801,-3.54793,-0.344741,
1468348636575278,-0.408569,-0.0223778,1.64514,0,0.110175,0.0254084,-0.219143,-0.934441,-0.298809,0.18761,-3.55728,-0.347731,
1468348636585314,-0.408815,-0.0204325,1.64572,0,0.173267,0.0254084,-0.219143,-0.933024,-0.298555,0.185418,-3.56661,-0.350718,
1468348636595353,-0.408908,-0.0177428,1.6465,0,0.201356,0.0254084,-0.219143,-0.931151,-0.298301,0.183227,-3.57594,-0.353702,
1468348636605397,-0.408774,-0.0149071,1.64741,0,0.228061,0.0254084,-0.219143,-0.929003,-0.298047,0.181035,-3.58524,-0.356684,
1468348636615436,-0.408371,-0.0122667,1.64849,0,0.228061,0.0254084,-0.219143,-0.926723,-0.297793,0.178844,-3.59452,-0.359663,
1468348636625476,-0.407765,-0.0101506,1.6497,0,0.228061,0.0254084,-0.219143,-0.924442,-0.297539,0.176653,-3.60377,-0.362639,
1468348636635515,-0.407041,-0.00874314,1.65104,0,0.228061,0,-0.219143,-0.922162,-0.297412,0.174461,-3.613,-0.365614,
1468348636645554,-0.406301,-0.00804323,1.65237,0,0.228061,0,-0.219143,-0.919881,-0.297412,0.17227,-3.62221,-0.368588,
1468348636655591,-0.40556,-0.00793006,1.6535,0,0.272976,0,-0.219143,-0.917376,-0.297412,0.170078,-3.6314,-0.371562,
1468348636665627,-0.404815,-0.00811273,1.65434,0,0.36125,0,-0.219143,-0.914205,-0.297412,0.167887,-3.64056,-0.374537,
1468348636675662,-0.40418,-0.00824027,1.65476,0,0.462204,0,-0.219143,-0.910087,-0.297412,0.165695,-3.64968,-0.377511,
1468348636685699,-0.403573,-0.00807095,1.65461,0,0.551753,0,-0.219143,-0.905018,-0.297412,0.163504,-3.65876,-0.380485,
1468348636695735,-0.403074,-0.00765616,1.65393,0,0.601079,0,-0.219143,-0.899254,-0.297412,0.161313,-3.66778,-0.383459,
1468348636705773,-0.402626,-0.00709419,1.65291,0,0.634551,0,-0.219143,-0.893075,-0.297412,0.159121,-3.67674,-0.386433,
1468348636715823,-0.402298,-0.00656101,1.65182,0,0.634551,0,-0.219143,-0.88673,-0.297412,0.15693,-3.68564,-0.389407,
1468348636725866,-0.402009,-0.00618429,1.65084,0,0.601018,0,-0.219143,-0.880552,-0.297412,0.154738,-3.69447,-0.392381,
1468348636735904,-0.40174,-0.00615282,1.65004,0,0.555174,0,-0.219143,-0.874771,-0.297412,0.152547,-3.70325,-0.395355,
1468348636745941,-0.401454,-0.00652469,1.64944,0,0.50682,0,-0.219143,-0.869461,-0.297412,0.150355,-3.71197,-0.39833,
1468348636755977,-0.401153,-0.0073639,1.64885,0,0.45663,0,-0.219143,-0.864644,-0.297412,0.148164,-3.72064,-0.401304,
1468348636766013,-0.400849,-0.00856195,1.64846,0,0.403302,0,-0.219143,-0.860344,-0.297412,0.145973,-3.72927,-0.404278,
1468348636776056,-0.400531,-0.00988372,1.64825,0,0.359604,0,-0.219143,-0.85653,-0.297412,0.143781,-3.73785,-0.407252,
1468348636786090,-0.40025,-0.0110921,1.64828,0,0.324949,0,-0.219143,-0.853107,-0.297412,0.14159,-3.7464,-0.410226,
1468348636796129,-0.400118,-0.0121234,1.64841,0,0.324949,0,-0.219143,-0.849857,-0.297412,0.139398,-3.75491,-0.4132,
1468348636806164,-0.40019,-0.0130627,1.64851,0,0.324949,0,-0.219143,-0.846608,-0.297412,0.137207,-3.7634,-0.416174,
1468348636816201,-0.400532,-0.013999,1.64873,0,0.324949,0,-0.219143,-0.843358,-0.297412,0.135015,-3.77185,-0.419148,
1468348636826239,-0.401178,-0.0150187,1.64911,0,0.324949,0,-0.219143,-0.840109,-0.297412,0.132824,-3.78026,-0.422122,
1468348636836275,-0.401979,-0.0159041,1.6495,0,0.324949,0,-0.219143,-0.836859,-0.297412,0.130633,-3.78865,-0.425097,
1468348636846312,-0.403038,-0.0168283,1.64999,0,0.324949,0,-0.219143,-0.83361,-0.297412,0.128441,-3.797,-0.428071,
1468348636856349,-0.404155,-0.0177972,1.65057,0,0.280034,0,-0.219143,-0.830585,-0.297412,0.12625,-3.80532,-0.431045,
1468348636866385,-0.405322,-0.0188518,1.65145,0,0.218101,0,-0.219143,-0.828094,-0.297412,0.124058,-3.81362,-0.434019,
1468348636876421,-0.406511,-0.0200669,1.65251,0,0.14672,0,-0.219143,-0.82627,-0.297412,0.121867,-3.82189,-0.436993,
1468348636886458,-0.407642,-0.0214197,1.65384,0,0.0827972,0,-0.219143,-0.825123,-0.297412,0.119675,-3.83014,-0.439967,
1468348636896495,-0.408667,-0.0227797,1.65543,0.0284594,0.0334716,0,-0.219,-0.824541,-0.297412,0.117485,-3.83839,-0.442941,
1468348636906532,-0.409636,-0.0240606,1.65728,0.056535,0,0,-0.218575,-0.824374,-0.297412,0.115297,-3.84664,-0.445915,
1468348636916570,-0.410583,-0.0251953,1.65942,0.0864241,0,0,-0.217861,-0.824374,-0.297412,0.113115,-3.85488,-0.44889,
1468348636926610,-0.411525,-0.0261871,1.66178,0.118169,0,0.0275513,-0.216838,-0.824374,-0.297274,0.110941,-3.86312,-0.451863,
1468348636936646,-0.412411,-0.0270608,1.6644,0.146624,0,0.0599157,-0.215514,-0.824374,-0.296837,0.108779,-3.87137,-0.454834,
1468348636946684,-0.413164,-0.0277935,1.66726,0.179359,0,0.0852997,-0.213884,-0.824374,-0.296111,0.106632,-3.87961,-0.457798,
1468348636956724,-0.413835,-0.0282863,1.67028,0.212528,0,0.0852997,-0.211924,-0.824374,-0.295258,0.104503,-3.88786,-0.460755,
1468348636966763,-0.414459,-0.0283151,1.67336,0.24402,0,0.0852997,-0.209642,-0.824374,-0.294405,0.102396,-3.8961,-0.463703,
1468348636976803,-0.415109,-0.0277672,1.67644,0.272448,0,0.0852997,-0.207059,-0.824374,-0.293552,0.100312,-3.90434,-0.466643,
1468348636986843,-0.415904,-0.026747,1.67949,0.300306,0,0.0852997,-0.204195,-0.824374,-0.292699,0.0982558,-3.91259,-0.469574,
1468348636996882,-0.416842,-0.025588,1.68247,0.328537,0,0.0852997,-0.201051,-0.824374,-0.291846,0.0962296,-3.92083,-0.472497,
1468348637006922,-0.417991,-0.0245716,1.68549,0.354571,0,0.0852997,-0.197636,-0.824374,-0.290993,0.0942361,-3.92907,-0.475411,
1468348637016962,-0.419223,-0.0236847,1.68856,0.382073,0,0.0852997,-0.193953,-0.824374,-0.29014,0.0922782,-3.93732,-0.478317,
1468348637027001,-0.420368,-0.0227703,1.69161,0.409655,0,0.0852997,-0.189994,-0.824374,-0.289287,0.0903585,-3.94556,-0.481214,
1468348637037046,-0.42133,-0.0218621,1.69427,0.435622,0,0.0852997,-0.185767,-0.824374,-0.288434,0.0884796,-3.95381,-0.484103,
1468348637047079,-0.422254,-0.0206989,1.69725,0.435622,0,0.0852997,-0.181411,-0.824374,-0.287581,0.0866438,-3.96205,-0.486983,
1468348637057114,-0.422947,-0.0195141,1.70005,0.435622,0,0.0852997,-0.177055,-0.824374,-0.286728,0.0848514,-3.97029,-0.489854,
1468348637067151,-0.423386,-0.0182278,1.70309,0.46312,0,0.0588976,-0.172561,-0.824374,-0.286007,0.0831033,-3.97854,-0.492718,
1468348637077187,-0.423575,-0.0167184,1.70679,0.489876,0,0.0588976,-0.167796,-0.824374,-0.285418,0.0814015,-3.98678,-0.495575,
1468348637087221,-0.423484,-0.0152853,1.71046,0.519739,0,0.0334847,-0.162748,-0.824374,-0.284956,0.0797488,-3.99502,-0.498427,
1468348637097261,-0.422966,-0.0131344,1.71572,0.518966,0,0.0334847,-0.157555,-0.824374,-0.284621,0.0781473,-4.00327,-0.501275,
1468348637107300,-0.422401,-0.0114277,1.71966,0.524693,0,0.0334847,-0.152336,-0.824374,-0.284286,0.0765979,-4.01151,-0.504119,
1468348637117335,-0.421522,-0.00950602,1.72418,0.523836,0,0.0334847,-0.147094,-0.824374,-0.283951,0.0751007,-4.01976,-0.506961,
1468348637127374,-0.420477,-0.00786118,1.72865,0.522123,0,0.00593348,-0.141864,-0.824374,-0.283754,0.0736559,-4.028,-0.509799,
1468348637137412,-0.419406,-0.00655083,1.73308,0.523958,0,-0.0264309,-0.136634,-0.824374,-0.283857,0.0722634,-4.03624,-0.512637,
1468348637147451,-0.418407,-0.00529248,1.73743,0.521593,0.0323469,-0.051815,-0.131406,-0.824212,-0.284248,0.0709232,-4.04449,-0.515478,
1468348637157490,-0.417628,-0.00419908,1.74074,0.516367,0.0643277,-0.051815,-0.126216,-0.823729,-0.284766,0.0696351,-4.05273,-0.518323,
1468348637167525,-0.417063,-0.00305173,1.7435,0.511445,0.0929942,-0.051815,-0.121077,-0.822942,-0.285284,0.0683987,-4.06096,-0.521173,
1468348637177562,-0.416719,-0.00168708,1.74603,0.512385,0.11889,-0.051815,-0.115958,-0.821883,-0.285802,0.0672135,-4.06918,-0.524028,
1468348637187598,-0.416624,-0.000349272,1.74806,0.511701,0.11889,-0.051815,-0.110837,-0.820694,-0.28632,0.0660795,-4.0774,-0.526889,
1468348637197635,-0.416793,0.000879116,1.74958,0.516463,0.11889,-0.051815,-0.105697,-0.819505,-0.286839,0.0649968,-4.0856,-0.529755,
1468348637207671,-0.417119,0.00179812,1.75058,0.520763,0.11889,-0.051815,-0.10051,-0.818316,-0.287357,0.0639658,-4.09379,-0.532626,
1468348637217708,-0.41759,0.00250839,1.75139,0.523742,0.11889,-0.051815,-0.0952879,-0.817127,-0.287875,0.0629868,-4.10196,-0.535502,
1468348637227745,-0.418118,0.00296419,1.7519,0.523657,0.11889,-0.051815,-0.0900509,-0.815938,-0.288393,0.0620601,-4.11013,-0.538383,
1468348637237778,-0.418582,0.00326809,1.75223,0.530882,0.11889,-0.051815,-0.0847783,-0.814749,-0.288911,0.061186,-4.11828,-0.54127,
1468348637247814,-0.418868,0.00362347,1.75253,0.565352,0.11889,-0.051815,-0.0792971,-0.813561,-0.289429,0.0603656,-4.12642,-0.544162,
1468348637257850,-0.418997,0.00410019,1.75299,0.597973,0.11889,-0.051815,-0.0734805,-0.812372,-0.289948,0.0596017,-4.13455,-0.547058,
1468348637267888,-0.418941,0.00468144,1.75348,0.603171,0.11889,-0.0254128,-0.0674747,-0.811183,-0.290334,0.0588969,-4.14267,-0.54996,
1468348637277923,-0.418676,0.00536376,1.75411,0.60769,0.11889,-0.0254128,-0.0614204,-0.809994,-0.290588,0.0582524,-4.15078,-0.552864,
1468348637287962,-0.41818,0.00598459,1.75484,0.60763,0.11889,0,-0.0553438,-0.808805,-0.290715,0.0576686,-4.15887,-0.555771,
1468348637297998,-0.417459,0.00642769,1.75567,0.606652,0.11889,0,-0.0492724,-0.807616,-0.290715,0.0571455,-4.16695,-0.558678,
1468348637308041,-0.416653,0.0066807,1.75653,0.602004,0.11889,0,-0.0432291,-0.806427,-0.290715,0.056683,-4.17502,-0.561585,
1468348637318085,-0.415711,0.00681877,1.75762,0.599563,0.11889,0,-0.0372213,-0.805238,-0.290715,0.0562808,-4.18308,-0.564492,
1468348637328125,-0.414665,0.00695902,1.75876,0.569532,0.11889,0,-0.0313758,-0.804049,-0.290715,0.0559378,-4.19113,-0.5674,
1468348637338163,-0.413407,0.00713762,1.76024,0.539243,0.11889,0,-0.025832,-0.80286,-0.290715,0.0556518,-4.19916,-0.570307,
1468348637348196,-0.412208,0.0071956,1.76151,0.508871,0.086543,0,-0.0205914,-0.801833,-0.290715,0.0554196,-4.20719,-0.573214,
1468348637358246,-0.410849,0.00712651,1.76297,0.480929,0.0545621,-0.0275618,-0.0156424,-0.801128,-0.290853,0.0552385,-4.2152,-0.576122,
1468348637368286,-0.409388,0.00678093,1.76443,0.482604,0.0258956,-0.0592535,-0.0108247,-0.800725,-0.291287,0.0551061,-4.22321,-0.579032,
1468348637378329,-0.408538,0.00630846,1.76529,0.453235,0,-0.089101,-0.00614553,-0.800596,-0.292029,0.0550213,-4.23122,-0.581949,
1468348637388368,-0.407641,0.00535851,1.76608,0.451772,0,-0.116815,-0.0016205,-0.800596,-0.293058,0.0549825,-4.23922,-0.584874,
1468348637398406,-0.406891,0.00397947,1.76666,0.418779,0,-0.116815,0.00273225,-0.800596,-0.294226,0.054988,-4.24723,-0.587811,
1468348637408446,-0.406344,0.00221376,1.767,0.388445,0,-0.116815,0.00676837,-0.800596,-0.295394,0.0550355,-4.25523,-0.590759,
1468348637418485,-0.405878,0.000134679,1.76707,0.38416,0,-0.116815,0.0106314,-0.800596,-0.296563,0.0551225,-4.26324,-0.593719,
1468348637428529,-0.405519,-0.00216432,1.7669,0.38186,0,-0.116815,0.0144615,-0.800596,-0.297731,0.055248,-4.27125,-0.59669,
1468348637438567,-0.405175,-0.00457577,1.76662,0.374927,0,-0.116815,0.0182454,-0.800596,-0.298899,0.0554115,-4.27925,-0.599673,
1468348637448611,-0.404846,-0.00695541,1.7664,0.340457,0,-0.116815,0.0218224,-0.800596,-0.300067,0.0556119,-4.28726,-0.602668,
1468348637458668,-0.404543,-0.00923848,1.76623,0.307836,0,-0.116815,0.0250638,-0.800596,-0.301235,0.0558463,-4.29526,-0.605675,
1468348637468705,-0.404294,-0.0113573,1.76613,0.27514,0,-0.116815,0.0279787,-0.800596,-0.302403,0.0561115,-4.30327,-0.608693,
1468348637478755,-0.404156,-0.0131973,1.76619,0.243865,0,-0.116815,0.0305737,-0.800596,-0.303571,0.0564043,-4.31128,-0.611723,
1468348637488804,-0.404095,-0.0150501,1.76649,0.214062,0,-0.116815,0.0328634,-0.800596,-0.30474,0.0567214,-4.31928,-0.614764,
1468348637498838,-0.404049,-0.0163355,1.76709,0.187353,0,-0.116815,0.0348704,-0.800596,-0.305908,0.0570601,-4.32729,-0.617818,
1468348637508873,-0.404011,-0.0175014,1.76786,0.158199,0,-0.116815,0.0365982,-0.800596,-0.307076,0.0574175,-4.33529,-0.620882,
1468348637518912,-0.403869,-0.0185947,1.76865,0.131607,0,-0.116815,0.0380472,-0.800596,-0.308244,0.0577907,-4.3433,-0.623959,
1468348637528965,-0.403687,-0.0194846,1.76932,0.131607,0,-0.116815,0.0393633,-0.800596,-0.309412,0.0581777,-4.35131,-0.627047,
1468348637539008,-0.403262,-0.0201688,1.77003,0.131607,0,-0.116815,0.0406794,-0.800596,-0.31058,0.058578,-4.35931,-0.630147,
1468348637549044,-0.402608,-0.0205714,1.77062,0.131607,0,-0.116815,0.0419954,-0.800596,-0.311748,0.0589913,-4.36732,-0.633259,
1468348637559079,-0.401642,-0.0209062,1.7712,0.131607,0,-0.0892527,0.0433115,-0.800596,-0.312779,0.0594179,-4.37532,-0.636382,
1468348637569127,-0.400397,-0.0213863,1.77174,0.103363,0,-0.0575611,0.0444864,-0.800596,-0.313513,0.0598569,-4.38333,-0.639513,
1468348637579163,-0.398816,-0.0222464,1.77228,0.130574,0,-0.0277136,0.0456561,-0.800596,-0.313939,0.0603076,-4.39134,-0.64265,
1468348637589199,-0.397239,-0.0234441,1.77282,0.104863,0,0,0.0468332,-0.800596,-0.314078,0.06077,-4.39934,-0.64579,
1468348637599234,-0.395971,-0.0246907,1.77347,0.104863,0,0,0.0478819,-0.800596,-0.314078,0.0612436,-4.40735,-0.648931,
1468348637609270,-0.39508,-0.0256652,1.774,0.104863,0,0,0.0489305,-0.800596,-0.314078,0.0617276,-4.41535,-0.652072,
1468348637619306,-0.394722,-0.0261964,1.77433,0.0786669,0.0308805,0,0.0498482,-0.800442,-0.314078,0.0622215,-4.42336,-0.655213,
1468348637629358,-0.394682,-0.0264997,1.7745,0.0534703,0.0648381,0,0.0505088,-0.799963,-0.314078,0.0627233,-4.43136,-0.658354,
1468348637639395,-0.394733,-0.0268777,1.77473,0.0272112,0.0923376,0,0.0509122,-0.799177,-0.314078,0.0632304,-4.43936,-0.661494,
1468348637649431,-0.394719,-0.0274136,1.77546,0.057825,0.134064,0,0.0513374,-0.798045,-0.314078,0.0637417,-4.44734,-0.664635,
1468348637659466,-0.394524,-0.0281277,1.77663,0.0856736,0.159923,0,0.0520549,-0.796575,-0.314078,0.0642586,-4.45532,-0.667776,
1468348637669502,-0.39418,-0.0290532,1.77794,0.116497,0.159923,0,0.0530658,-0.794976,-0.314078,0.0647842,-4.46327,-0.670917,
1468348637679537,-0.393748,-0.0300637,1.77929,0.148968,0.159923,0,0.0543931,-0.793377,-0.314078,0.0653215,-4.47122,-0.674057,
1468348637689573,-0.393365,-0.0312764,1.78102,0.176993,0.159923,0,0.0560229,-0.791777,-0.314078,0.0658736,-4.47914,-0.677198,
1468348637699608,-0.393207,-0.0322552,1.783,0.176993,0.159923,0,0.0577928,-0.790178,-0.314078,0.0664427,-4.48705,-0.680339,
1468348637709644,-0.393217,-0.0327647,1.78514,0.176993,0.159923,0,0.0595628,-0.788579,-0.314078,0.0670295,-4.49494,-0.68348,
1468348637719693,-0.393432,-0.0326236,1.78723,0.202839,0.159923,-0.0252537,0.0614619,-0.78698,-0.314204,0.0676346,-4.50282,-0.686621,
1468348637729730,-0.393813,-0.0318668,1.78918,0.202839,0.185089,-0.0252537,0.0634903,-0.785255,-0.314457,0.0682594,-4.51068,-0.689764,
1468348637739765,-0.394431,-0.0307425,1.79079,0.202839,0.223587,-0.0252537,0.0655187,-0.783211,-0.314709,0.0689044,-4.51853,-0.69291,
1468348637749801,-0.395292,-0.0292392,1.79229,0.202839,0.262639,-0.0252537,0.0675471,-0.78078,-0.314962,0.0695697,-4.52635,-0.696059,
1468348637759837,-0.396302,-0.0279355,1.79326,0.202839,0.292619,-0.0252537,0.0695755,-0.778004,-0.315214,0.0702553,-4.53414,-0.69921,
1468348637769876,-0.397608,-0.0269791,1.79388,0.202839,0.322853,-0.0252537,0.0716039,-0.774927,-0.315467,0.0709612,-4.5419,-0.702363,
1468348637779923,-0.399227,-0.0265048,1.79414,0.175628,0.322853,-0.0252537,0.0734962,-0.771698,-0.315719,0.0716867,-4.54964,-0.705519,
1468348637789969,-0.40083,-0.026753,1.79403,0.175628,0.322853,-0.0252537,0.0752525,-0.768469,-0.315972,0.0724305,-4.55734,-0.708677,
1468348637800005,-0.402827,-0.0277191,1.79374,0.175628,0.322853,-0.0252537,0.0770088,-0.765241,-0.316224,0.0731918,-4.56501,-0.711838,
1468348637810040,-0.404898,-0.0290911,1.79327,0.175628,0.35193,-0.0252537,0.0787651,-0.761867,-0.316477,0.0739707,-4.57264,-0.715002,
1468348637820087,-0.406978,-0.0306281,1.79266,0.175628,0.351605,-0.0252537,0.0805214,-0.758349,-0.316729,0.0747671,-4.58024,-0.718168,
1468348637830130,-0.408962,-0.0321197,1.79207,0.175628,0.345576,-0.0252537,0.0822776,-0.754863,-0.316982,0.0755811,-4.58781,-0.721336,
1468348637840177,-0.410823,-0.033402,1.79168,0.175628,0.344341,-0.0252537,0.0840339,-0.751414,-0.317234,0.0764126,-4.59534,-0.724507,
1468348637850212,-0.41238,-0.0341586,1.79169,0.145014,0.328941,-0.0252537,0.0856371,-0.748047,-0.317487,0.077261,-4.60284,-0.727681,
1468348637860258,-0.413943,-0.0344243,1.79214,0.117166,0.303081,-0.0252537,0.086948,-0.744887,-0.31774,0.0781239,-4.6103,-0.730857,
1468348637870305,-0.415369,-0.0341182,1.79299,0.113029,0.303081,-0.0252537,0.088099,-0.741857,-0.317992,0.0789992,-4.61774,-0.734036,
1468348637880339,-0.4166,-0.033386,1.79427,0.106673,0.303081,-0.0252537,0.0891975,-0.738826,-0.318245,0.0798856,-4.62514,-0.737217,
1468348637890382,-0.417581,-0.0325849,1.796,0.0786478,0.303081,-0.0252537,0.0901241,-0.735795,-0.318497,0.0807823,-4.63251,-0.740401,
1468348637900418,-0.4183,-0.0320276,1.79806,0.105445,0.303081,-0.0252537,0.0910446,-0.732764,-0.31875,0.0816881,-4.63986,-0.743587,
1468348637910455,-0.418842,-0.0316765,1.80073,0.105445,0.33165,-0.0252537,0.092099,-0.72959,-0.319002,0.0826038,-4.64717,-0.746776,
1468348637920492,-0.419215,-0.0315943,1.80342,0.0795987,0.36687,0,0.0930243,-0.726098,-0.319128,0.0835294,-4.65445,-0.749966,
1468348637930530,-0.419369,-0.0316279,1.80594,0.0795987,0.382472,-0.0297811,0.0938202,-0.722351,-0.319277,0.0844637,-4.66169,-0.753158,
1468348637940564,-0.419477,-0.0315395,1.80832,0.0795987,0.387712,-0.0297811,0.0946162,-0.7185,-0.319575,0.0854058,-4.66889,-0.756353,
1468348637950600,-0.419581,-0.031018,1.81057,0.0795987,0.382938,-0.0564457,0.0954122,-0.714647,-0.320006,0.086356,-4.67606,-0.759551,
1468348637960639,-0.419815,-0.0299782,1.81253,0.0795987,0.38462,-0.0828724,0.0962082,-0.710809,-0.320703,0.0873141,-4.68319,-0.762754,
1468348637970677,-0.420202,-0.0282949,1.8146,0.0795987,0.354385,-0.110599,0.0970042,-0.707114,-0.32167,0.0882801,-4.69028,-0.765966,
1468348637980713,-0.420797,-0.0262229,1.81661,0.0795987,0.354385,-0.136386,0.0978002,-0.70357,-0.322905,0.0892542,-4.69733,-0.769189,
1468348637990751,-0.421572,-0.0241688,1.81861,0.0795987,0.354385,-0.165373,0.0985962,-0.700026,-0.324414,0.0902361,-4.70435,-0.772425,
1468348638000787,-0.422669,-0.0218315,1.82125,0.0795987,0.354385,-0.199977,0.0993921,-0.696483,-0.326241,0.0912261,-4.71133,-0.775679,
