time, attx, atty, attz, accx, accy, accz, velx, vely, velz, locx, locy, locz
1468348809175762,-0.128884,-0.152882,1.26782,-1.04101,-0.0252225,-0.0573085,-0.550708,-1.12318,-0.474937,1.13526,-4.67748,-1.77055,
1468348809185851,-0.136725,-0.152701,1.26473,-1.01296,-0.0252225,-0.0573085,-0.560978,-1.12343,-0.47551,1.1297,-4.68871,-1.7753,
1468348809195891,-0.14353,-0.152638,1.26217,-0.991039,-0.0252225,-0.0573085,-0.570998,-1.12368,-0.476083,1.12404,-4.69995,-1.78006,
1468348809205930,-0.15016,-0.152939,1.25981,-0.962592,-0.0252225,-0.0573085,-0.580766,-1.12394,-0.476656,1.11828,-4.71119,-1.78483,
1468348809215967,-0.157267,-0.153915,1.25716,-0.933874,-0.0252225,-0.0573085,-0.590248,-1.12419,-0.477229,1.11242,-4.72243,-1.7896,
1468348809226005,-0.16345,-0.155335,1.25475,-0.901102,-0.0252225,-0.0573085,-0.599423,-1.12444,-0.477803,1.10647,-4.73367,-1.79437,
1468348809236043,-0.169389,-0.157158,1.25238,-0.877403,-0.0252225,-0.0573085,-0.608316,-1.12469,-0.478376,1.10044,-4.74492,-1.79915,
1468348809246081,-0.175661,-0.159116,1.25012,-0.85106,-0.0252225,-0.0573085,-0.616958,-1.12494,-0.478949,1.09431,-4.75616,-1.80394,
1468348809256117,-0.181509,-0.16049,1.24821,-0.831898,-0.0252225,-0.0573085,-0.625373,-1.1252,-0.479522,1.0881,-4.76741,-1.80873,
1468348809266156,-0.186396,-0.161093,1.24652,-0.812842,-0.0252225,-0.0573085,-0.633597,-1.12545,-0.480095,1.0818,-4.77867,-1.81353,
1468348809276194,-0.191649,-0.161458,1.24499,-0.799668,-0.0252225,-0.0573085,-0.641659,-1.1257,-0.480668,1.07543,-4.78992,-1.81833,
1468348809286235,-0.197785,-0.162155,1.24423,-0.775803,-0.0252225,-0.0573085,-0.649537,-1.12595,-0.481241,1.06897,-4.80118,-1.82314,
1468348809296284,-0.201279,-0.162958,1.24431,-0.758109,0.00372385,-0.0573085,-0.657206,-1.12606,-0.481814,1.06244,-4.81244,-1.82796,
1468348809306334,-0.207207,-0.164987,1.24542,-0.714044,0.0344372,-0.0573085,-0.664567,-1.12587,-0.482387,1.05583,-4.8237,-1.83278,
1468348809316383,-0.212006,-0.167242,1.24652,-0.664083,0.0344372,-0.0573085,-0.671457,-1.12553,-0.48296,1.04915,-4.83496,-1.83761,
1468348809326432,-0.216468,-0.169667,1.24739,-0.615874,0.0344372,-0.0277205,-0.677857,-1.12518,-0.483385,1.0424,-4.84621,-1.84244,
1468348809336470,-0.220581,-0.171995,1.24805,-0.574994,0.0344372,0,-0.683812,-1.12484,-0.483524,1.03559,-4.85746,-1.84727,
1468348809346513,-0.223951,-0.173872,1.24869,-0.566588,0.00756079,0,-0.68952,-1.12463,-0.483524,1.02873,-4.86871,-1.85211,
1468348809356553,-0.227314,-0.175614,1.24969,-0.558999,-0.0637665,0,-0.695147,-1.12491,-0.483524,1.0218,-4.87996,-1.85694,
1468348809366589,-0.230396,-0.176828,1.25113,-0.550042,-0.0993301,0,-0.700693,-1.12572,-0.483524,1.01482,-4.89121,-1.86178,
1468348809376628,-0.233381,-0.177366,1.25309,-0.540582,-0.132739,0,-0.706146,-1.12688,-0.483524,1.00779,-4.90247,-1.86661,
1468348809386699,-0.236194,-0.177172,1.25549,-0.500478,-0.158481,0.0337108,-0.711351,-1.12834,-0.483355,1.0007,-4.91375,-1.87145,
1468348809396737,-0.239581,-0.176286,1.25881,-0.458271,-0.158481,0.0725582,-0.716145,-1.12992,-0.482824,0.993565,-4.92504,-1.87628,
1468348809406775,-0.242883,-0.175122,1.2622,-0.41234,-0.158481,0.105759,-0.720498,-1.13151,-0.481933,0.986382,-4.93635,-1.8811,
1468348809416820,-0.246747,-0.173596,1.26608,-0.367402,-0.158481,0.14018,-0.724397,-1.13309,-0.480703,0.979157,-4.94767,-1.88591,
1468348809426865,-0.250738,-0.171789,1.26977,-0.330978,-0.158481,0.174114,-0.727888,-1.13468,-0.479131,0.971896,-4.95901,-1.89071,
1468348809436912,-0.254281,-0.169922,1.27287,-0.29589,-0.158481,0.174114,-0.731023,-1.13626,-0.47739,0.964601,-4.97036,-1.8955,
1468348809446953,-0.258156,-0.167638,1.27612,-0.265981,-0.189967,0.174114,-0.733832,-1.13801,-0.475649,0.957277,-4.98174,-1.90026,
1468348809456990,-0.261556,-0.165569,1.27884,-0.236327,-0.227739,0.174114,-0.736344,-1.14009,-0.473908,0.949926,-4.99313,-1.90501,
1468348809467027,-0.264857,-0.163529,1.28146,-0.203749,-0.276795,0.174114,-0.738544,-1.14262,-0.472167,0.942552,-5.00454,-1.90974,
1468348809477066,-0.268524,-0.161444,1.28424,-0.171718,-0.323385,0.174114,-0.740421,-1.14562,-0.470426,0.935157,-5.01598,-1.91445,
1468348809487106,-0.272275,-0.159596,1.28755,-0.142112,-0.367648,0.174114,-0.741991,-1.14907,-0.468685,0.927745,-5.02745,-1.91915,
1468348809497142,-0.276215,-0.158161,1.29141,-0.112946,-0.402322,0.174114,-0.743266,-1.15292,-0.466943,0.920318,-5.03896,-1.92383,
1468348809507190,-0.27974,-0.157345,1.29508,-0.112946,-0.429942,0.174114,-0.744395,-1.15708,-0.465202,0.91288,-5.05051,-1.92849,
1468348809517238,-0.283088,-0.156781,1.29855,-0.112946,-0.429942,0.174114,-0.745525,-1.16138,-0.463461,0.905431,-5.06211,-1.93313,
1468348809527275,-0.286499,-0.156181,1.30193,-0.112946,-0.429942,0.174114,-0.746654,-1.16568,-0.46172,0.89797,-5.07374,-1.93776,
1468348809537312,-0.289204,-0.155572,1.30445,-0.112946,-0.458766,0.174114,-0.747784,-1.17013,-0.459979,0.890497,-5.08542,-1.94236,
1468348809547360,-0.291842,-0.15487,1.30676,-0.0857325,-0.466929,0.174114,-0.748777,-1.17476,-0.458238,0.883015,-5.09715,-1.94696,
1468348809557397,-0.294209,-0.154127,1.30872,-0.0573619,-0.467967,0.174114,-0.749493,-1.17943,-0.456497,0.875523,-5.10892,-1.95153,
1468348809567433,-0.296464,-0.153398,1.31045,-0.0286587,-0.4668,0.174114,-0.749923,-1.1841,-0.454755,0.868026,-5.12073,-1.95609,
1468348809577469,-0.298717,-0.152584,1.31223,0,-0.466743,0.174114,-0.750066,-1.18877,-0.453014,0.860526,-5.1326,-1.96062,
1468348809587505,-0.301085,-0.151711,1.31427,0,-0.468691,0.140403,-0.750066,-1.19345,-0.451442,0.853026,-5.14451,-1.96515,
1468348809597552,-0.303431,-0.150988,1.31621,0,-0.468691,0.101556,-0.750066,-1.19814,-0.450232,0.845525,-5.15647,-1.96966,
1468348809607591,-0.305787,-0.150688,1.31768,0,-0.497266,0.0683552,-0.750066,-1.20296,-0.449382,0.838024,-5.16847,-1.97415,
1468348809617629,-0.308225,-0.150906,1.31859,0,-0.530767,0.0339341,-0.750066,-1.20811,-0.448871,0.830524,-5.18053,-1.97864,
1468348809627666,-0.310838,-0.151519,1.3191,0,-0.570366,-0.0351332,-0.750066,-1.21361,-0.448877,0.823023,-5.19264,-1.98313,
1468348809637706,-0.313077,-0.15215,1.3194,0,-0.606947,-0.086119,-0.750066,-1.2195,-0.449483,0.815522,-5.2048,-1.98763,
1468348809647744,-0.316676,-0.152827,1.32027,0,-0.605511,-0.13493,-0.750066,-1.22556,-0.450588,0.808022,-5.21703,-1.99213,
1468348809657781,-0.319925,-0.152925,1.32106,0,-0.567738,-0.183221,-0.750066,-1.23143,-0.452179,0.800521,-5.22931,-1.99664,
1468348809667821,-0.323311,-0.152502,1.32185,0.025383,-0.518682,-0.233789,-0.749939,-1.23686,-0.454264,0.793021,-5.24165,-2.00117,
1468348809677858,-0.326793,-0.151661,1.32241,0.0610923,-0.472093,-0.283235,-0.749507,-1.24181,-0.456849,0.785524,-5.25405,-2.00573,
1468348809687909,-0.329939,-0.15048,1.32251,0.0947563,-0.427829,-0.328997,-0.748727,-1.24631,-0.459911,0.778033,-5.26649,-2.01031,
1468348809697947,-0.333495,-0.148413,1.32175,0.133526,-0.393155,-0.368531,-0.747586,-1.25042,-0.463398,0.770551,-5.27897,-2.01493,
1468348809707985,-0.337022,-0.145573,1.32033,0.167831,-0.365536,-0.41026,-0.746079,-1.25421,-0.467292,0.763083,-5.29149,-2.01958,
1468348809718022,-0.340418,-0.142296,1.31839,0.201672,-0.365536,-0.449875,-0.744232,-1.25787,-0.471593,0.755631,-5.30406,-2.02428,
1468348809728060,-0.343625,-0.138976,1.31628,0.228951,-0.365536,-0.492888,-0.742079,-1.26152,-0.476307,0.7482,-5.31665,-2.02902,
1468348809738109,-0.346698,-0.135803,1.31417,0.228951,-0.336711,-0.528018,-0.739789,-1.26503,-0.481411,0.74079,-5.32928,-2.0338,
1468348809748159,-0.349309,-0.133001,1.31235,0.228951,-0.301672,-0.563377,-0.7375,-1.26822,-0.486868,0.733404,-5.34195,-2.03865,
1468348809758209,-0.351704,-0.130134,1.3105,0.256554,-0.263744,-0.601994,-0.735072,-1.27105,-0.492695,0.726041,-5.35465,-2.04354,
1468348809768258,-0.353851,-0.127011,1.30875,0.286073,-0.229347,-0.636515,-0.732359,-1.27352,-0.498887,0.718704,-5.36737,-2.0485,
1468348809778298,-0.355707,-0.123664,1.30724,0.286073,-0.195994,-0.669622,-0.729498,-1.27564,-0.505418,0.711394,-5.38012,-2.05352,
1468348809788349,-0.357318,-0.120236,1.30597,0.286073,-0.168305,-0.701916,-0.726637,-1.27746,-0.512276,0.704114,-5.39288,-2.05861,
1468348809798397,-0.358649,-0.116881,1.30497,0.286073,-0.168305,-0.742738,-0.723777,-1.27915,-0.519499,0.696862,-5.40566,-2.06377,
1468348809808439,-0.359697,-0.113611,1.304,0.286073,-0.13973,-0.774265,-0.720916,-1.28069,-0.527084,0.689638,-5.41846,-2.069,
1468348809818488,-0.360585,-0.110059,1.30296,0.313851,-0.106229,-0.802031,-0.717916,-1.28192,-0.534966,0.682444,-5.43128,-2.07431,
1468348809828539,-0.361057,-0.10664,1.30206,0.313851,-0.0666305,-0.794269,-0.714778,-1.28278,-0.542947,0.675281,-5.4441,-2.0797,
1468348809838575,-0.361139,-0.103398,1.30125,0.340692,-0.0300492,-0.743283,-0.711505,-1.28327,-0.550635,0.668149,-5.45693,-2.08517,
1468348809848625,-0.360954,-0.100304,1.30067,0.371242,0,-0.694472,-0.707946,-1.28342,-0.557824,0.661052,-5.46976,-2.09071,
1468348809858690,-0.360543,-0.0975226,1.30032,0.404211,0,-0.646182,-0.704068,-1.28342,-0.564527,0.653992,-5.4826,-2.09632,
1468348809868728,-0.359657,-0.0936236,1.30007,0.414044,0,-0.595613,-0.699977,-1.28342,-0.570736,0.646972,-5.49543,-2.102,
1468348809878765,-0.358959,-0.0916616,1.30016,0.416428,0,-0.546167,-0.695825,-1.28342,-0.576445,0.639993,-5.50827,-2.10774,
1468348809888804,-0.357798,-0.0891564,1.30028,0.41872,0,-0.500406,-0.691649,-1.28342,-0.581678,0.633055,-5.5211,-2.11353,
1468348809898839,-0.356436,-0.08707,1.30048,0.417106,0,-0.460872,-0.68747,-1.28342,-0.586484,0.62616,-5.53393,-2.11937,
1468348809908877,-0.355023,-0.0852856,1.30081,0.416732,0,-0.419143,-0.683301,-1.28342,-0.590884,0.619306,-5.54677,-2.12525,
1468348809918915,-0.352712,-0.0844176,1.30127,0.419676,0,-0.379527,-0.679119,-1.28342,-0.594877,0.612494,-5.5596,-2.13118,
1468348809928957,-0.350602,-0.0839602,1.30186,0.428286,0,-0.336515,-0.674879,-1.28342,-0.598458,0.605724,-5.57244,-2.13715,
1468348809939006,-0.348196,-0.0836923,1.30251,0.464332,0,-0.301385,-0.670416,-1.28342,-0.601647,0.598997,-5.58527,-2.14315,
1468348809949066,-0.345704,-0.0834268,1.30312,0.498148,0,-0.266025,-0.665603,-1.28342,-0.604484,0.592317,-5.59811,-2.14918,
1468348809959104,-0.342543,-0.0829769,1.30362,0.500385,0,-0.227409,-0.660611,-1.28342,-0.606951,0.585686,-5.61094,-2.15524,
1468348809969144,-0.339381,-0.0824259,1.30425,0.470865,0,-0.192887,-0.655754,-1.28342,-0.609053,0.579104,-5.62377,-2.16132,
1468348809979190,-0.335894,-0.0819646,1.30519,0.470865,0,-0.15978,-0.651046,-1.28342,-0.610816,0.57257,-5.63661,-2.16742,
1468348809989229,-0.332173,-0.0817264,1.30657,0.470865,0,-0.127486,-0.646337,-1.28342,-0.612253,0.566083,-5.64944,-2.17353,
1468348809999281,-0.328206,-0.0816728,1.30828,0.470865,0,-0.0866646,-0.641628,-1.28342,-0.613323,0.559644,-5.66228,-2.17966,
1468348810009319,-0.323959,-0.0816495,1.31017,0.470865,0,-0.0551377,-0.63692,-1.28342,-0.614032,0.553251,-5.67511,-2.1858,
1468348810019377,-0.319428,-0.0815385,1.31218,0.443088,0,-0.0273718,-0.63235,-1.28342,-0.614445,0.546904,-5.68794,-2.19194,
1468348810029416,-0.314645,-0.0812812,1.31443,0.443088,0,0,-0.627919,-1.28342,-0.614582,0.540603,-5.70078,-2.19809,
1468348810039451,-0.309041,-0.0808612,1.31711,0.416247,0,0,-0.623622,-1.28342,-0.614582,0.534345,-5.71361,-2.20423,
1468348810049488,-0.303179,-0.0803182,1.32,0.385696,0,0,-0.619613,-1.28342,-0.614582,0.528129,-5.72645,-2.21038,
1468348810059525,-0.297181,-0.0796917,1.32318,0.352728,0,0,-0.615921,-1.28342,-0.614582,0.521952,-5.73928,-2.21652,
1468348810069634,-0.291191,-0.0789808,1.32656,0.317511,0,0,-0.612569,-1.28342,-0.614582,0.515809,-5.75212,-2.22267,
1468348810079686,-0.285331,-0.0782225,1.32995,0.279418,0,0,-0.609585,-1.28342,-0.614582,0.509698,-5.76495,-2.22881,
1468348810089724,-0.27975,-0.077433,1.33329,0.243462,0,-0.0297883,-0.60697,-1.28342,-0.614731,0.503616,-5.77778,-2.23496,
1468348810099760,-0.274593,-0.0766045,1.33648,0.206307,0,-0.0706732,-0.604721,-1.28342,-0.615233,0.497557,-5.79062,-2.24111,
1468348810109797,-0.269941,-0.075766,1.33955,0.172376,0,-0.126917,-0.602828,-1.28342,-0.616221,0.491519,-5.80345,-2.24727,
1468348810119847,-0.265766,-0.0749877,1.34254,0.135591,0,-0.196814,-0.601288,-1.28342,-0.61784,0.485499,-5.81629,-2.25344,
1468348810129890,-0.262069,-0.0742226,1.3455,0.0997017,0,-0.278449,-0.600112,-1.28342,-0.620216,0.479492,-5.82912,-2.25963,
1468348810139933,-0.258817,-0.0734196,1.34816,0.0636555,0,-0.363673,-0.599295,-1.28342,-0.623427,0.473495,-5.84195,-2.26585,
1468348810149980,-0.255828,-0.0724704,1.35035,0.02984,0,-0.453184,-0.598827,-1.28342,-0.627511,0.467504,-5.85479,-2.2721,
1468348810160016,-0.252951,-0.0712567,1.35224,0,0,-0.543507,-0.598678,-1.28342,-0.632494,0.461517,-5.86762,-2.2784,
1468348810170141,-0.249485,-0.0693426,1.35461,0.0261142,0,-0.625137,-0.598548,-1.28342,-0.638337,0.455531,-5.88046,-2.28476,
1468348810180272,-0.247242,-0.0672582,1.3572,0.0533494,0,-0.694648,-0.59815,-1.28342,-0.644936,0.449547,-5.89329,-2.29117,
1468348810190317,-0.244281,-0.0652946,1.35984,0.0825202,0,-0.757663,-0.597471,-1.28342,-0.652198,0.443569,-5.90613,-2.29766,
1468348810200371,-0.241242,-0.0625346,1.36396,0.112989,0,-0.814466,-0.596493,-1.28342,-0.660059,0.437599,-5.91896,-2.30422,
1468348810210410,-0.238223,-0.059395,1.36878,0.143799,0,-0.865355,-0.59521,-1.28342,-0.668458,0.431641,-5.93179,-2.31086,
1468348810220445,-0.235345,-0.0557009,1.37397,0.17577,0,-0.909073,-0.593612,-1.28342,-0.67733,0.425696,-5.94463,-2.31759,
1468348810230488,-0.232632,-0.0513462,1.3792,0.210503,0,-0.947792,-0.59168,-1.28342,-0.686614,0.41977,-5.95746,-2.32441,
1468348810240526,-0.230366,-0.0468783,1.38353,0.242074,0,-0.976968,-0.589417,-1.28342,-0.696238,0.413865,-5.9703,-2.33132,
1468348810250584,-0.228036,-0.0414762,1.38779,0.277231,0,-1.00734,-0.586821,-1.28342,-0.70616,0.407983,-5.98313,-2.33834,
1468348810260620,-0.226097,-0.0364249,1.39124,0.315234,0,-1.00734,-0.583859,-1.28342,-0.716233,0.40213,-5.99596,-2.34545,
1468348810270658,-0.224237,-0.0315384,1.39421,0.347378,0.0428712,-1.00734,-0.580546,-1.2832,-0.726306,0.396308,-6.0088,-2.35266,
1468348810280695,-0.222332,-0.0271059,1.39659,0.385203,0.0983024,-1.00734,-0.576883,-1.2825,-0.73638,0.390521,-6.02163,-2.35997,
1468348810290733,-0.22012,-0.0228505,1.39849,0.415348,0.155165,-0.945127,-0.57288,-1.28123,-0.746142,0.384772,-6.03444,-2.36739,
1468348810300770,-0.217696,-0.01941,1.39994,0.445602,0.212076,-0.876947,-0.568575,-1.27939,-0.755253,0.379065,-6.04725,-2.37489,
1468348810310807,-0.215351,-0.0170309,1.40105,0.471252,0.260637,-0.791894,-0.563991,-1.27703,-0.763597,0.373402,-6.06003,-2.38249,
1468348810320845,-0.21271,-0.0150938,1.40243,0.471252,0.290223,-0.721997,-0.559278,-1.27427,-0.771166,0.367786,-6.07279,-2.39016,
1468348810330890,-0.210094,-0.0140744,1.40429,0.471252,0.290223,-0.640362,-0.554566,-1.27137,-0.777978,0.362216,-6.08551,-2.39791,
1468348810340928,-0.207615,-0.0139531,1.40651,0.471252,0.290223,-0.555138,-0.549853,-1.26847,-0.783956,0.356694,-6.09821,-2.40572,
1468348810350966,-0.205348,-0.0145052,1.40874,0.471252,0.290223,-0.465628,-0.545141,-1.26557,-0.789059,0.351219,-6.11088,-2.41358,
1468348810361003,-0.203685,-0.0153965,1.41073,0.471252,0.290223,-0.375304,-0.540428,-1.26266,-0.793264,0.345791,-6.12353,-2.42149,
1468348810371061,-0.202309,-0.0167546,1.4129,0.445138,0.319419,-0.293674,-0.535846,-1.25962,-0.796609,0.34041,-6.13614,-2.42944,
1468348810381097,-0.201529,-0.0182633,1.41525,0.417903,0.349209,-0.224163,-0.531531,-1.25627,-0.799198,0.335073,-6.14872,-2.43742,
1468348810391136,-0.201488,-0.0202073,1.41689,0.388732,0.381606,-0.161148,-0.527498,-1.25262,-0.801125,0.329778,-6.16126,-2.44542,
1468348810401175,-0.202286,-0.0219559,1.41823,0.358263,0.411428,-0.104345,-0.523763,-1.24865,-0.802452,0.324522,-6.17377,-2.45344,
1468348810411213,-0.203802,-0.023827,1.41919,0.327453,0.411428,-0.0534562,-0.520334,-1.24454,-0.803241,0.319301,-6.18623,-2.46147,
1468348810421250,-0.205973,-0.0258209,1.41991,0.295482,0.411428,-0.00973802,-0.51722,-1.24043,-0.803557,0.314113,-6.19866,-2.4695,
1468348810431290,-0.208601,-0.0280309,1.42053,0.290845,0.411428,0.0289808,-0.514288,-1.23631,-0.803461,0.308956,-6.21104,-2.47754,
1468348810441328,-0.211516,-0.0305205,1.42095,0.259275,0.411428,0.0581573,-0.511537,-1.2322,-0.803025,0.303827,-6.22338,-2.48557,
1468348810451366,-0.214509,-0.0331272,1.42113,0.224118,0.411428,0.0629502,-0.50912,-1.22808,-0.80242,0.298723,-6.23569,-2.4936,
1468348810461404,-0.217304,-0.0357522,1.42089,0.186115,0.411428,0.0629502,-0.507069,-1.22397,-0.80179,0.293643,-6.24795,-2.50162,
1468348810471454,-0.219524,-0.0380775,1.42027,0.153971,0.368556,0.0629502,-0.505369,-1.22007,-0.801161,0.28858,-6.26017,-2.50964,
1468348810481490,-0.221342,-0.0402847,1.41933,0.116146,0.313125,0.0629502,-0.504018,-1.21666,-0.800531,0.283533,-6.27235,-2.51764,
1468348810491528,-0.2226,-0.0422661,1.41829,0.086001,0.256263,0.0305214,-0.503008,-1.21381,-0.800064,0.278498,-6.2845,-2.52565,
1468348810501566,-0.223174,-0.0439664,1.41729,0.0557466,0.199352,0.00322653,-0.502299,-1.21154,-0.799895,0.273472,-6.29663,-2.53365,
1468348810511604,-0.223034,-0.0453922,1.41649,0.0300968,0.150791,-0.025583,-0.50187,-1.20978,-0.800007,0.268451,-6.30874,-2.54165,
1468348810521651,-0.222031,-0.0467526,1.41613,0.0300968,0.121204,-0.025583,-0.501569,-1.20842,-0.800263,0.263434,-6.32083,-2.54965,
1468348810531698,-0.220456,-0.0480063,1.41636,0.0300968,0.121204,-0.025583,-0.501268,-1.20721,-0.800519,0.25842,-6.3329,-2.55765,
1468348810541735,-0.218313,-0.0493504,1.41724,0.0300968,0.121204,-0.025583,-0.500967,-1.206,-0.800774,0.253408,-6.34497,-2.56566,
1468348810551772,-0.215959,-0.0505185,1.41862,0.0300968,0.121204,-0.025583,-0.500666,-1.20479,-0.80103,0.2484,-6.35702,-2.57367,
1468348810561808,-0.212982,-0.0515436,1.42071,0.0300968,0.121204,-0.025583,-0.500365,-1.20358,-0.801286,0.243395,-6.36907,-2.58168,
1468348810571846,-0.209398,-0.0522182,1.42331,0.0300968,0.0920088,-0.025583,-0.500064,-1.20251,-0.801542,0.238393,-6.3811,-2.58969,
1468348810581882,-0.205788,-0.0523529,1.42597,0.0300968,0.0622184,-0.025583,-0.499763,-1.20174,-0.801798,0.233394,-6.39312,-2.59771,
1468348810591919,-0.202308,-0.0519674,1.42846,0.0300968,0.0298218,-0.025583,-0.499462,-1.20128,-0.802054,0.228398,-6.40513,-2.60573,
1468348810601955,-0.199098,-0.0511339,1.43056,0.0591042,0,-0.025583,-0.499016,-1.20113,-0.802309,0.223405,-6.41715,-2.61375,
1468348810611992,-0.196133,-0.0499236,1.43215,0.0932616,0,-0.025583,-0.498254,-1.20113,-0.802565,0.218419,-6.42916,-2.62177,
1468348810622029,-0.193518,-0.0482935,1.43331,0.139537,0,-0.025583,-0.49709,-1.20113,-0.802821,0.213442,-6.44117,-2.6298,
1468348810632070,-0.191175,-0.0465165,1.43401,0.142485,0,-0.025583,-0.49568,-1.20113,-0.803077,0.208478,-6.45318,-2.63783,
1468348810642109,-0.189418,-0.0450837,1.43433,0.181372,0,-0.025583,-0.494061,-1.20113,-0.803333,0.20353,-6.46519,-2.64586,
1468348810652146,-0.187884,-0.0439102,1.43394,0.221954,0,0,-0.492044,-1.20113,-0.803461,0.198599,-6.4772,-2.6539,
1468348810662183,-0.186397,-0.0429875,1.43294,0.274924,0,0,-0.48956,-1.20113,-0.803461,0.193691,-6.48921,-2.66193,
1468348810672220,-0.185044,-0.0424698,1.43135,0.329634,0,0,-0.486537,-1.20113,-0.803461,0.188811,-6.50122,-2.66997,
1468348810682256,-0.183561,-0.0421587,1.42921,0.390046,0,0,-0.482938,-1.20113,-0.803461,0.183963,-6.51324,-2.678,
1468348810692291,-0.181654,-0.0417827,1.42678,0.446311,0,0,-0.478757,-1.20113,-0.803461,0.179155,-6.52525,-2.68604,
1468348810702328,-0.179456,-0.0408426,1.42438,0.515387,0.0252956,-0.0422389,-0.473948,-1.201,-0.803672,0.174391,-6.53726,-2.69407,
1468348810712370,-0.177554,-0.0393204,1.42162,0.607157,0.0252956,-0.0422389,-0.468335,-1.20075,-0.804094,0.16968,-6.54927,-2.70211,
1468348810722406,-0.175475,-0.0378095,1.41883,0.653307,0.0252956,-0.0422389,-0.462033,-1.2005,-0.804517,0.165028,-6.56127,-2.71015,
1468348810732443,-0.171527,-0.0349324,1.41706,0.696966,0.0252956,-0.0422389,-0.455282,-1.20024,-0.804939,0.160441,-6.57328,-2.7182,
1468348810742480,-0.166338,-0.0307622,1.41623,0.752134,0.0252956,-0.0422389,-0.448036,-1.19999,-0.805361,0.155925,-6.58528,-2.72625,
1468348810752516,-0.160506,-0.0255763,1.41533,0.81392,0.0252956,-0.0422389,-0.440206,-1.19974,-0.805784,0.151484,-6.59728,-2.73431,
1468348810762553,-0.154613,-0.0205343,1.41419,0.858483,0.0252956,-0.0422389,-0.431844,-1.19949,-0.806206,0.147123,-6.60927,-2.74237,
1468348810772591,-0.147654,-0.0148515,1.41302,0.893909,0.0252956,-0.0422389,-0.423082,-1.19923,-0.806628,0.142849,-6.62127,-2.75043,
1468348810782629,-0.140559,-0.00941831,1.41206,0.930227,0.0252956,-0.0422389,-0.413961,-1.19898,-0.807051,0.138663,-6.63326,-2.7585,
1468348810792667,-0.134183,-0.004881,1.4113,0.968374,0.0252956,-0.0422389,-0.404468,-1.19873,-0.807473,0.134571,-6.64525,-2.76657,
1468348810802705,-0.12725,-0.000252276,1.41072,0.984631,0.0252956,-0.0422389,-0.394703,-1.19847,-0.807896,0.130575,-6.65723,-2.77465,
1468348810812744,-0.121061,0.00369062,1.41044,0.998319,0.0547824,-0.0422389,-0.384789,-1.19807,-0.808318,0.126678,-6.66921,-2.78273,
1468348810822785,-0.114916,0.00746195,1.41025,0.952043,0.0547824,-0.00750418,-0.375037,-1.19753,-0.808567,0.122879,-6.68119,-2.79082,
1468348810832824,-0.10809,0.0112525,1.41012,0.96841,0.0547824,-0.00750418,-0.365434,-1.19698,-0.808642,0.119177,-6.69316,-2.7989,
1468348810842864,-0.101161,0.0142591,1.4099,0.96338,0.0547824,-0.00750418,-0.355776,-1.19643,-0.808717,0.11557,-6.70513,-2.80699,
1468348810852902,-0.0937734,0.0167506,1.4102,0.922798,0.0547824,-0.00750418,-0.346345,-1.19588,-0.808792,0.11206,-6.71709,-2.81508,
1468348810862941,-0.0856621,0.0199763,1.41225,0.869827,0.0547824,-0.00750418,-0.337381,-1.19533,-0.808867,0.108641,-6.72905,-2.82316,
1468348810872981,-0.0742522,0.0265421,1.41877,0.904746,0.0947785,-0.0484065,-0.328509,-1.19459,-0.809146,0.105312,-6.741,-2.83125,
1468348810883018,-0.0658673,0.031465,1.424,0.928044,0.173321,-0.0813825,-0.319345,-1.19325,-0.809795,0.102073,-6.75294,-2.83935,
1468348810893061,-0.0604936,0.0343024,1.42676,0.947514,0.263013,-0.117803,-0.309967,-1.19106,-0.810791,0.098926,-6.76486,-2.84745,
1468348810903094,-0.0536489,0.0379066,1.4291,0.933129,0.287151,-0.075564,-0.300564,-1.18831,-0.811758,0.0958733,-6.77676,-2.85556,
1468348810913130,-0.0470106,0.0419682,1.42885,0.884064,0.31241,-0.075564,-0.291478,-1.18532,-0.812514,0.0929131,-6.78862,-2.86369,
1468348810923164,-0.039371,0.0472315,1.42889,0.890852,0.31241,-0.075564,-0.282603,-1.18219,-0.813269,0.0900427,-6.80046,-2.87181,
1468348810933203,-0.0349216,0.0514584,1.43027,0.891596,0.31241,-0.075564,-0.273691,-1.17907,-0.814025,0.0872612,-6.81227,-2.87995,
1468348810943240,-0.0267735,0.0551835,1.43282,0.878856,0.31241,-0.075564,-0.264839,-1.17594,-0.814781,0.0845686,-6.82404,-2.8881,
1468348810953278,-0.0206084,0.0582367,1.4361,0.872339,0.31241,-0.075564,-0.256083,-1.17282,-0.815536,0.081964,-6.83579,-2.89625,
1468348810963317,-0.0140398,0.0608885,1.43984,0.885446,0.31241,-0.0466728,-0.247294,-1.1697,-0.816148,0.0794471,-6.8475,-2.90441,
1468348810973355,-0.00713668,0.0632793,1.44312,0.880034,0.31241,-0.0466728,-0.238466,-1.16657,-0.816614,0.0770183,-6.85918,-2.91257,
1468348810983392,-0.000570222,0.0653854,1.44534,0.869635,0.31241,-0.0466728,-0.229718,-1.16345,-0.817081,0.0746774,-6.87083,-2.92074,
1468348810993429,0.0056095,0.0670285,1.44685,0.865101,0.31241,-0.0466728,-0.221044,-1.16032,-0.817548,0.0724236,-6.88245,-2.92891,
1468348811003465,0.0116202,0.0680191,1.44818,0.855701,0.31241,-0.0466728,-0.21244,-1.1572,-0.818014,0.0702561,-6.89404,-2.93709,
