time, attx, atty, attz, accx, accy, accz, acc_raw1x, acc_raw1y, acc_raw1z, acc_raw2x, acc_raw2y, acc_raw2z, velx, vely, velz, vel_raw1x, vel_raw1y, vel_raw1z, vel_raw2x, vel_raw2y, vel_raw2z, locx, locy, locz, loc_raw1x, loc_raw1y, loc_raw1z, loc_raw2x, loc_raw2y, loc_raw2z,
1468353523660407,0.00716323,0.0216884,1.35529,0,0,0,0.060931,-0.163243,0.000383446,-0.0468154,-0.227517,-0.0875339,0,0,0,209.559,-203.293,-166.464,50.5306,-419.483,-66.9127,0,0,0,1020.57,-772.395,-682.414,396.251,-1708.65,-274.509,
1468353523670443,0.0071653,0.0216989,1.35507,0,0,0,0.0378176,-0.175345,-0.114058,-0.0364569,-0.280957,-0.079419,0,0,0,209.657,-203.632,-166.578,50.4474,-419.992,-67.0796,0,0,0,1022.66,-774.429,-684.079,396.756,-1712.85,-275.179,
1468353523680481,0.00714814,0.0217098,1.35486,0,0,0,0.137021,-0.126816,-0.0443184,-0.0224668,-0.283605,-0.0651654,0,0,0,209.832,-203.934,-166.736,50.3885,-420.556,-67.2242,0,0,0,1024.76,-776.467,-685.745,397.26,-1717.05,-275.851,
1468353523690520,0.00715397,0.0217131,1.35466,0,0,0,0.0934732,-0.170312,-0.00463877,0.0259951,-0.299821,0.0135749,0,0,0,210.063,-204.231,-166.785,50.392,-421.14,-67.2758,0,0,0,1026.86,-778.508,-687.413,397.764,-1721.26,-276.523,
1468353523700558,0.00717535,0.0217329,1.35446,0,0,0,0.0955041,-0.155348,-0.201328,-0.00492066,-0.272074,-0.0440461,0,0,0,210.252,-204.557,-166.991,50.4131,-421.711,-67.3063,0,0,0,1028.96,-780.552,-689.082,398.268,-1725.47,-277.196,
1468353523710595,0.00719247,0.0217398,1.35424,0,0,0,0.112047,-0.15149,-0.0866443,-0.0173639,-0.262089,-0.0512731,0,0,0,210.459,-204.864,-167.279,50.3908,-422.246,-67.4016,0,0,0,1031.06,-782.599,-690.753,398.772,-1729.69,-277.87,
1468353523720631,0.00719928,0.0217338,1.35404,0,0,0,-0.0444197,-0.0592307,-0.129739,-0.0238702,-0.259764,-0.0081646,0,0,0,210.527,-205.074,-167.496,50.3495,-422.767,-67.461,0,0,0,1033.17,-784.649,-692.427,399.276,-1733.92,-278.544,
1468353523730669,0.00722639,0.0217554,1.35384,0,0,0,0.0709211,-0.114508,-0.158734,-0.0288844,-0.317082,0.000215104,0,0,0,210.553,-205.248,-167.784,50.2968,-423.344,-67.469,0,0,0,1035.27,-786.7,-694.104,399.779,-1738.15,-279.219,
1468353523740707,0.00722708,0.0217621,1.35365,0,0,0,0.0391767,-0.285539,-0.00651157,0.0108275,-0.237277,0.0125403,0,0,0,210.664,-205.648,-167.949,50.2787,-423.899,-67.4562,0,0,0,1037.38,-788.755,-695.782,400.282,-1742.38,-279.893,
1468353523750744,0.00723765,0.0217543,1.35343,0,0,0,0.0480325,-0.111629,-0.0339917,0.0145174,-0.187054,-0.00285656,0,0,0,210.751,-206.045,-167.99,50.3041,-424.323,-67.4465,0,0,0,1039.49,-790.813,-697.462,400.785,-1746.62,-280.568,
1468353523760784,0.00723583,0.0217507,1.35323,0,0,0,0.168969,-0.0717117,-0.122416,-0.0211661,-0.281951,0.0066086,0,0,0,210.968,-206.229,-168.146,50.2974,-424.792,-67.4428,0,0,0,1041.6,-792.875,-699.143,401.288,-1750.87,-281.242,
1468353523770823,0.0072256,0.021764,1.35304,0,0,0,0.160274,-0.159649,0.0231108,-0.0958741,-0.251701,-0.0433663,0,0,0,211.297,-206.46,-168.246,50.1804,-425.326,-67.4795,0,0,0,1043.71,-794.938,-700.825,401.79,-1755.12,-281.917,
1468353523780861,0.00723865,0.0217682,1.35284,0,0,0,0.101502,-0.178389,-0.0812,0.00932318,-0.239653,-0.109462,0,0,0,211.559,-206.798,-168.304,50.0938,-425.817,-67.6324,0,0,0,1045.82,-797.004,-702.507,402.292,-1759.38,-282.592,
1468353523790899,0.00723645,0.0217669,1.35262,0,0,0,0.0607984,-0.163751,-0.0474831,-0.07299,-0.18258,-0.0162725,0,0,0,211.721,-207.14,-168.432,50.0302,-426.239,-67.7581,0,0,0,1047.94,-799.074,-704.191,402.792,-1763.64,-283.269,
1468353523800939,0.0072375,0.0217639,1.35242,0,0,0,0.0622125,-0.0877869,-0.14479,-0.011292,-0.300348,-0.0649456,0,0,0,211.844,-207.392,-168.625,49.9459,-426.722,-67.8393,0,0,0,1050.06,-801.147,-705.876,403.292,-1767.9,-283.947,
1468353523810976,0.00725218,0.0217752,1.35221,0,0,0,0.132135,-0.148014,-0.173165,-0.0640392,-0.238339,-0.12298,0,0,0,212.038,-207.627,-168.943,49.8706,-427.261,-68.0273,0,0,0,1052.18,-803.222,-707.564,403.791,-1772.17,-284.627,
1468353523821013,0.00725241,0.0217837,1.352,0,0,0,0.0681593,-0.13095,-0.048212,-0.00770042,-0.188446,0.0333435,0,0,0,212.239,-207.906,-169.164,49.7988,-427.688,-68.1169,0,0,0,1054.3,-805.299,-709.255,404.289,-1776.45,-285.307,
1468353523831052,0.0072652,0.0217987,1.35184,0,0,0,0.183133,-0.163143,-0.130358,-0.0439787,-0.279813,-0.143931,0,0,0,212.49,-208.201,-169.343,49.7471,-428.156,-68.2275,0,0,0,1056.42,-807.38,-710.947,404.787,-1780.72,-285.989,
1468353523841090,0.00727342,0.0217992,1.35165,0,0,0,0.0854128,-0.184792,-0.095249,-0.0153889,-0.188191,-0.0383686,0,0,0,212.759,-208.548,-169.568,49.6878,-428.624,-68.4098,0,0,0,1058.55,-809.464,-712.642,405.284,-1785.01,-286.672,
1468353523851127,0.00727502,0.0218102,1.35141,0,0,0,0.127511,-0.088213,0.0316717,-0.0128275,-0.241094,-0.0804343,0,0,0,212.971,-208.821,-169.632,49.6595,-429.053,-68.5286,0,0,0,1060.68,-811.55,-714.338,405.781,-1789.3,-287.357,
1468353523861167,0.00729257,0.0218026,1.35122,0,0,0,0.0872075,-0.223173,-0.03704,0.0129838,-0.224882,-0.0810632,0,0,0,213.186,-209.133,-169.637,49.6597,-429.519,-68.6901,0,0,0,1062.81,-813.64,-716.034,406.278,-1793.59,-288.043,
1468353523871204,0.0073005,0.0218069,1.35101,0,0,0,0.0735659,-0.193028,-0.142844,-0.011614,-0.204164,-0.059637,0,0,0,213.347,-209.549,-169.817,49.6611,-429.948,-68.8308,0,0,0,1064.94,-815.734,-717.731,406.774,-1797.89,-288.731,
1468353523881245,0.00732374,0.0218054,1.35082,0,0,0,0.0340464,-0.176856,-0.0325316,-0.0490763,-0.341604,0.000958616,0,0,0,213.455,-209.919,-169.992,49.6004,-430.494,-68.8895,0,0,0,1067.07,-817.831,-719.43,407.271,-1802.19,-289.419,
1468353523891282,0.00733279,0.0218171,1.35067,0,0,0,0.0379755,-0.114604,-0.0673282,0.0116297,-0.165954,-0.0965642,0,0,0,213.527,-210.21,-170.092,49.5629,-431.002,-68.9851,0,0,0,1069.21,-819.932,-721.131,407.766,-1806.5,-290.109,
1468353523901321,0.00732412,0.0218286,1.35042,0,0,0,0.106916,-0.111407,-0.116107,-0.0107593,-0.299612,-0.0505775,0,0,0,213.672,-210.436,-170.276,49.5638,-431.467,-69.1322,0,0,0,1071.34,-822.035,-722.833,408.262,-1810.81,-290.799,
1468353523911358,0.00733313,0.0218379,1.35024,0,0,0,0.129264,-0.144825,-0.0726052,-0.0566817,-0.274675,-0.057697,0,0,0,213.908,-210.693,-170.464,49.4964,-432.041,-69.2405,0,0,0,1073.48,-824.141,-724.536,408.757,-1815.13,-291.491,
1468353523921396,0.00734801,0.0218446,1.35007,0,0,0,0.131605,-0.135286,-0.0632429,-0.0419335,-0.307504,-0.0644032,0,0,0,214.169,-210.973,-170.6,49.3978,-432.624,-69.3626,0,0,0,1075.62,-826.249,-726.242,409.252,-1819.45,-292.184,
1468353523931435,0.00735775,0.0218492,1.34989,0,0,0,0.0840832,-0.237657,-0.070235,-0.0151281,-0.289492,0.0210884,0,0,0,214.384,-211.346,-170.734,49.3407,-433.221,-69.4059,0,0,0,1077.76,-828.36,-727.948,409.745,-1823.78,-292.878,
1468353523941474,0.00736758,0.0218544,1.34975,0,0,0,0.187426,-0.230592,-0.253619,-0.0147187,-0.288894,0.0497966,0,0,0,214.656,-211.814,-171.058,49.3108,-433.799,-69.335,0,0,0,1079.91,-830.476,-729.657,410.239,-1828.11,-293.572,
1468353523951512,0.0073771,0.0218605,1.34958,0,0,0,0.118598,-0.127908,-0.0871797,0.0221089,-0.254279,-0.00876958,0,0,0,214.962,-212.172,-171.398,49.3182,-434.342,-69.294,0,0,0,1082.06,-832.596,-731.37,410.732,-1832.45,-294.265,
1468353523961548,0.00738052,0.0218686,1.34941,0,0,0,0.0468807,-0.138273,-0.177116,-0.0311819,-0.3249,-0.0857172,0,0,0,215.127,-212.439,-171.663,49.3092,-434.921,-69.3885,0,0,0,1084.21,-834.719,-733.085,411.225,-1836.8,-294.958,
1468353523971593,0.00739452,0.0218778,1.34925,0,0,0,0.164184,-0.122908,-0.068665,0.0163718,-0.246286,-0.0447539,0,0,0,215.338,-212.7,-171.908,49.2944,-435.492,-69.5189,0,0,0,1086.36,-836.845,-734.803,411.718,-1841.15,-295.653,
1468353523981626,0.00740514,0.0218926,1.34907,0,0,0,0.0999184,-0.211784,-0.0852934,-0.0466456,-0.232095,-0.0514484,0,0,0,215.602,-213.035,-172.062,49.2641,-435.971,-69.6151,0,0,0,1088.52,-838.974,-736.523,412.211,-1845.51,-296.348,
1468353523991664,0.00740545,0.0219132,1.34891,0,0,0,0.0841444,-0.0913988,0.0801637,0.00516068,-0.264691,-0.0083382,0,0,0,215.786,-213.338,-172.068,49.2226,-436.468,-69.6749,0,0,0,1090.67,-841.105,-738.243,412.703,-1849.87,-297.045,
1468353524001701,0.00742713,0.021921,1.34875,0,0,0,0.0492514,-0.152313,-0.143324,-0.0223839,-0.253462,-0.115929,0,0,0,215.92,-213.581,-172.131,49.2054,-436.986,-69.7992,0,0,0,1092.83,-843.24,-739.964,413.195,-1854.24,-297.742,
1468353524011737,0.00742626,0.0219249,1.34861,0,0,0,0.00430041,-0.11246,-0.133988,-0.0396376,-0.20296,-0.00901216,0,0,0,215.973,-213.846,-172.408,49.1433,-437.442,-69.9241,0,0,0,1094.99,-845.377,-741.687,413.687,-1858.61,-298.441,
1468353524021773,0.00742158,0.0219404,1.34844,0,0,0,0.134328,-0.145993,-0.106154,-0.0300164,-0.256973,-0.0295949,0,0,0,216.112,-214.105,-172.648,49.0737,-437.902,-69.9627,0,0,0,1097.15,-847.517,-743.412,414.178,-1862.99,-299.14,
1468353524031808,0.00742272,0.021968,1.34827,0,0,0,0.109021,-0.167148,-0.220374,-0.108614,-0.276989,-0.085678,0,0,0,216.355,-214.418,-172.975,48.9351,-438.436,-70.078,0,0,0,1099.31,-849.66,-745.14,414.668,-1867.37,-299.84,
1468353524041846,0.00741247,0.0219742,1.34814,0,0,0,0.127559,-0.194771,-0.172152,-0.0666658,-0.224969,0.0276736,0,0,0,216.592,-214.78,-173.367,48.7598,-438.938,-70.136,0,0,0,1101.48,-851.806,-746.872,415.157,-1871.76,-300.542,
1468353524051883,0.00743505,0.0219695,1.34801,0,0,0,0.0860469,-0.143893,-0.0720762,0.00670979,-0.222484,-0.102513,0,0,0,216.806,-215.118,-173.611,48.6998,-439.386,-70.2109,0,0,0,1103.64,-853.955,-748.607,415.644,-1876.15,-301.243,
1468353524061921,0.00744828,0.0219806,1.34788,0,0,0,0.0628585,-0.118038,-0.0339864,-0.017607,-0.170769,-0.0170715,0,0,0,216.954,-215.38,-173.718,48.6889,-439.779,-70.3304,0,0,0,1105.81,-856.108,-750.344,416.131,-1880.54,-301.946,
1468353524071959,0.0074361,0.0219931,1.34775,0,0,0,0.105121,-0.208654,-0.147653,-0.0607706,-0.263555,-0.000345452,0,0,0,217.122,-215.707,-173.899,48.6106,-440.213,-70.3479,0,0,0,1107.98,-858.263,-752.082,416.618,-1884.94,-302.649,
1468353524081998,0.0074461,0.0220079,1.34763,0,0,0,0.124443,-0.103832,-0.102063,-0.0235767,-0.324828,-0.0641998,0,0,0,217.352,-216.019,-174.149,48.5262,-440.801,-70.4124,0,0,0,1110.16,-860.422,-753.822,417.103,-1889.35,-303.353,
1468353524092035,0.00744491,0.0220182,1.3475,0,0,0,0.0819314,-0.16217,-0.0716495,-0.0117449,-0.208855,-0.0307353,0,0,0,217.558,-216.285,-174.323,48.4909,-441.335,-70.5073,0,0,0,1112.33,-862.583,-755.564,417.588,-1893.76,-304.058,
1468353524102073,0.0074613,0.0220226,1.34736,0,0,0,0.0615868,-0.187189,-0.0804852,-0.0393663,-0.298375,-0.035802,0,0,0,217.702,-216.635,-174.475,48.4398,-441.842,-70.5739,0,0,0,1114.51,-864.748,-757.308,418.073,-1898.18,-304.763,
1468353524112114,0.0074506,0.0220211,1.34719,0,0,0,0.144105,-0.147302,-0.0918594,0.0101196,-0.177174,-0.0388076,0,0,0,217.908,-216.969,-174.647,48.4105,-442.318,-70.6485,0,0,0,1116.69,-866.916,-759.054,418.557,-1902.6,-305.469,
1468353524122165,0.00745563,0.022032,1.34707,0,0,0,0.155329,-0.140492,-0.116077,0.0115176,-0.23611,-0.0304729,0,0,0,218.207,-217.257,-174.855,48.4322,-442.731,-70.7178,0,0,0,1118.87,-869.087,-760.801,419.041,-1907.02,-306.176,
1468353524132202,0.00742644,0.0220444,1.34694,0,0,0,0.010124,-0.148536,-0.200363,-0.0357045,-0.313238,-0.0140022,0,0,0,218.373,-217.546,-175.171,48.408,-443.281,-70.7622,0,0,0,1121.05,-871.261,-762.551,419.526,-1911.45,-306.884,
1468353524142242,0.00744186,0.0220626,1.34683,0,0,0,0.1389,-0.0854369,-0.0307464,-0.0671956,-0.260253,0.0499614,0,0,0,218.522,-217.78,-175.403,48.3051,-443.854,-70.7263,0,0,0,1123.23,-873.438,-764.304,420.009,-1915.89,-307.591,
1468353524152279,0.00744982,0.0220674,1.3467,0,0,0,0.0763596,-0.118478,-0.168229,-0.00377541,-0.203984,-0.081172,0,0,0,218.737,-217.984,-175.602,48.2341,-444.318,-70.7575,0,0,0,1125.42,-875.616,-766.059,420.492,-1920.33,-308.298,
1468353524162317,0.00746664,0.022079,1.34659,0,0,0,0.0979096,-0.196948,-0.166931,-0.0453554,-0.259497,-0.0292951,0,0,0,218.911,-218.299,-175.937,48.185,-444.782,-70.868,0,0,0,1127.61,-877.798,-767.817,420.974,-1924.77,-309.007,
1468353524172356,0.0074709,0.0221086,1.34647,0,0,0,0.0609968,-0.126386,-0.038551,-0.0588191,-0.220297,-0.0729781,0,0,0,219.07,-218.623,-176.142,48.0808,-445.262,-70.9702,0,0,0,1129.8,-879.982,-769.577,421.455,-1929.22,-309.716,
1468353524182395,0.00746501,0.0221021,1.34631,0,0,0,0.0943193,-0.0860594,-0.0876596,-0.0608153,-0.293359,-0.0643249,0,0,0,219.225,-218.835,-176.268,47.9612,-445.775,-71.1075,0,0,0,1131.99,-882.17,-771.34,421.935,-1933.68,-310.426,
1468353524192439,0.0074723,0.0221022,1.34619,0,0,0,0.104141,-0.134169,0.0568681,-0.0174198,-0.2308,-0.116361,0,0,0,219.424,-219.055,-176.299,47.8829,-446.299,-71.2882,0,0,0,1134.18,-884.359,-773.102,422.415,-1938.14,-311.138,
1468353524202480,0.00747785,0.022108,1.34606,0,0,0,0.137051,-0.155866,-0.134691,-0.0525325,-0.292967,0.0360931,0,0,0,219.665,-219.346,-176.377,47.813,-446.823,-71.3685,0,0,0,1136.38,-886.551,-774.866,422.893,-1942.61,-311.851,
1468353524212559,0.00750344,0.0221136,1.34596,0,0,0,0.103391,-0.132912,-0.115576,-0.0605112,-0.262727,-0.0146668,0,0,0,219.905,-219.634,-176.627,47.6999,-447.379,-71.3471,0,0,0,1138.58,-888.746,-776.631,423.371,-1947.08,-312.565,
1468353524222610,0.00749734,0.0221177,1.34582,0,0,0,0.0787015,-0.240325,-0.117927,0.00820809,-0.188959,0.0332885,0,0,0,220.087,-220.008,-176.861,47.6476,-447.831,-71.3284,0,0,0,1140.78,-890.944,-778.398,423.847,-1951.55,-313.278,
1468353524232681,0.00749604,0.0221463,1.34571,0,0,0,0.092931,-0.0944298,-0.0539379,-0.00411572,-0.239485,-0.0588882,0,0,0,220.259,-220.342,-177.033,47.6517,-448.259,-71.354,0,0,0,1142.98,-893.146,-780.168,424.324,-1956.03,-313.992,
1468353524242723,0.00749704,0.0221574,1.34559,0,0,0,0.0214781,-0.170942,-0.0371662,-0.0531476,-0.197708,-0.0160329,0,0,0,220.374,-220.608,-177.124,47.5945,-448.696,-71.429,0,0,0,1145.18,-895.351,-781.938,424.8,-1960.52,-314.706,
1468353524252785,0.00751788,0.0221672,1.34542,0,0,0,0.107955,-0.131092,-0.225818,0.0234707,-0.281621,-0.0224766,0,0,0,220.503,-220.91,-177.387,47.5648,-449.176,-71.4675,0,0,0,1147.39,-897.558,-783.711,425.276,-1965.01,-315.42,
1468353524262824,0.00752406,0.0221817,1.34527,0,0,0,0.085289,-0.150877,-0.0335521,-0.00749772,-0.288778,-0.00758593,0,0,0,220.696,-221.192,-177.646,47.5808,-449.746,-71.4975,0,0,0,1149.59,-899.769,-785.486,425.752,-1969.5,-316.135,
1468353524272872,0.00751475,0.0221876,1.34513,0,0,0,0.0707917,-0.145318,-0.153226,-0.0175822,-0.204756,0.0195873,0,0,0,220.852,-221.488,-177.833,47.5557,-450.239,-71.4855,0,0,0,1151.8,-901.982,-787.264,426.227,-1974,-316.85,
1468353524282911,0.00752115,0.0222183,1.34498,0,0,0,0.117935,-0.111549,-0.149681,-0.017269,-0.234632,-0.00852934,0,0,0,221.041,-221.745,-178.136,47.5208,-450.679,-71.4745,0,0,0,1154.01,-904.198,-789.043,426.703,-1978.51,-317.565,
1468353524292964,0.00752153,0.0222123,1.34484,0,0,0,0.170477,-0.147624,0.0946657,0.0466047,-0.212735,-0.0169359,0,0,0,221.329,-222.004,-178.191,47.5502,-451.126,-71.4999,0,0,0,1156.22,-906.417,-790.825,427.178,-1983.02,-318.28,
1468353524303003,0.00753045,0.0222147,1.34469,0,0,0,0.0831211,-0.136799,-0.0960638,0.00185604,-0.246938,-0.0300625,0,0,0,221.583,-222.288,-178.192,47.5986,-451.586,-71.5469,0,0,0,1158.43,-908.639,-792.607,427.654,-1987.53,-318.995,
1468353524313037,0.007538,0.0222356,1.34457,0,0,0,-0.0402135,-0.0511008,-0.177674,-0.0108711,-0.272115,0.0208698,0,0,0,221.626,-222.476,-178.466,47.5896,-452.105,-71.5561,0,0,0,1160.65,-910.862,-794.39,428.13,-1992.05,-319.71,
1468353524323074,0.00754081,0.0222527,1.34443,0,0,0,0.0394357,-0.179218,-0.041978,-0.0164742,-0.294229,-0.0432359,0,0,0,221.625,-222.707,-178.686,47.5623,-452.671,-71.5785,0,0,0,1162.87,-913.088,-796.176,428.606,-1996.57,-320.426,
1468353524333110,0.00755173,0.0222548,1.3443,0,0,0,0.0919462,-0.10212,-0.0106401,-0.0479771,-0.27189,-0.0289303,0,0,0,221.757,-222.988,-178.738,47.4978,-453.237,-71.6507,0,0,0,1165.08,-915.317,-797.963,429.081,-2001.1,-321.142,
1468353524343149,0.00755381,0.0222707,1.34416,0,0,0,0.063478,-0.113757,-0.168112,-0.110554,-0.256635,0.00026888,0,0,0,221.912,-223.204,-178.917,47.3393,-453.766,-71.6793,0,0,0,1167.3,-917.548,-799.751,429.555,-2005.64,-321.859,
1468353524353184,0.00755824,0.0222593,1.344,0,0,0,0.0797504,-0.235341,-0.156306,-0.0235911,-0.292868,-0.0575327,0,0,0,222.055,-223.553,-179.241,47.2051,-454.315,-71.7366,0,0,0,1169.52,-919.782,-801.542,430.028,-2010.18,-322.576,
1468353524363222,0.00756249,0.022276,1.34384,0,0,0,0.124945,-0.170081,-0.0767407,-0.0397011,-0.23644,-0.0153712,0,0,0,222.26,-223.958,-179.474,47.1418,-454.845,-71.8095,0,0,0,1171.74,-922.019,-803.336,430.5,-2014.72,-323.294,
1468353524373260,0.00755782,0.0223005,1.34368,0,0,0,0.16597,-0.14048,-0.0969921,-0.0679083,-0.32576,-0.027583,0,0,0,222.551,-224.269,-179.648,47.0342,-455.407,-71.8524,0,0,0,1173.97,-924.26,-805.131,430.97,-2019.27,-324.012,
1468353524383298,0.00755093,0.0222925,1.34352,0,0,0,0.0885737,-0.0289877,-0.0838993,-0.0499084,-0.278771,-0.0431137,0,0,0,222.805,-224.438,-179.829,46.9164,-456.011,-71.9231,0,0,0,1176.19,-926.504,-806.929,431.44,-2023.83,-324.731,
1468353524393335,0.00755575,0.022277,1.34336,0,0,0,0.128933,-0.172059,-0.11986,-0.0277748,-0.247058,-0.0368488,0,0,0,223.023,-224.639,-180.033,46.8387,-456.537,-72.0031,0,0,0,1178.42,-928.749,-808.728,431.909,-2028.39,-325.45,
1468353524403374,0.00756049,0.0222762,1.34318,0,0,0,0.115651,-0.205388,-0.205245,0.031566,-0.276218,-0.0657242,0,0,0,223.267,-225.017,-180.358,46.8425,-457.061,-72.1057,0,0,0,1180.66,-930.997,-810.53,432.377,-2032.96,-326.171,
1468353524413410,0.00757433,0.0222774,1.34301,0,0,0,0.139052,-0.199348,0.0817255,-0.0193861,-0.303044,-0.14354,0,0,0,223.522,-225.422,-180.481,46.8547,-457.64,-72.3149,0,0,0,1182.89,-933.25,-812.334,432.846,-2037.54,-326.893,
1468353524423446,0.00758272,0.0222961,1.34285,0,0,0,0.105762,-0.166684,-0.124467,-0.0206676,-0.21824,-0.00160217,0,0,0,223.767,-225.788,-180.524,46.8146,-458.161,-72.4601,0,0,0,1185.13,-935.506,-814.139,433.314,-2042.11,-327.617,
1468353524433483,0.00758127,0.0223107,1.34269,0,0,0,0.0623738,-0.182262,-0.176298,-0.0845366,-0.300521,-0.0637795,0,0,0,223.935,-226.137,-180.825,46.7094,-458.68,-72.5255,0,0,0,1187.36,-937.765,-815.946,433.782,-2046.7,-328.342,
1468353524443523,0.00758988,0.0223151,1.34253,0,0,0,0.0587554,-0.115855,-0.105736,0.015866,-0.219349,-0.00920797,0,0,0,224.056,-226.435,-181.107,46.6408,-459.2,-72.5985,0,0,0,1189.6,-940.028,-817.756,434.249,-2051.29,-329.067,
1468353524453559,0.00758386,0.0223231,1.34238,0,0,0,0.142138,-0.156385,-0.173016,-0.0158262,-0.257761,-0.0798451,0,0,0,224.257,-226.707,-181.386,46.6408,-459.677,-72.6875,0,0,0,1191.85,-942.294,-819.568,434.715,-2055.88,-329.794,
1468353524463595,0.00758577,0.0223199,1.34224,0,0,0,0.101814,-0.225038,-0.142402,-0.0226627,-0.255878,-0.0654396,0,0,0,224.501,-227.088,-181.701,46.6023,-460.19,-72.8328,0,0,0,1194.09,-944.563,-821.384,435.181,-2060.48,-330.522,
1468353524473631,0.00757826,0.0223225,1.34208,0,0,0,0.0524426,-0.183714,-0.128245,-0.0200884,-0.307875,-0.0572487,0,0,0,224.655,-227.497,-181.972,46.5596,-460.754,-72.9555,0,0,0,1196.34,-946.836,-823.202,435.647,-2065.09,-331.25,
1468353524483676,0.00756275,0.0223329,1.3419,0,0,0,0.164837,-0.188415,-0.0529098,0.00116885,-0.216444,-0.0377993,0,0,0,224.873,-227.869,-182.153,46.5407,-461.279,-73.0505,0,0,0,1198.58,-949.113,-825.023,436.113,-2069.7,-331.98,
1468353524493710,0.00756956,0.0223321,1.34175,0,0,0,0.125963,-0.2055,-0.119142,-0.0706345,-0.303043,-0.0423527,0,0,0,225.163,-228.263,-182.325,46.4712,-461.798,-73.1307,0,0,0,1200.83,-951.393,-826.845,436.578,-2074.31,-332.711,
1468353524503744,0.00758953,0.0223412,1.34159,0,0,0,0.0429538,-0.12105,-0.0719009,-0.0612277,-0.296626,0.00767127,0,0,0,225.332,-228.59,-182.516,46.3393,-462.398,-73.1654,0,0,0,1203.09,-953.678,-828.669,437.042,-2078.93,-333.443,
1468353524513780,0.0075922,0.0223491,1.34141,0,0,0,0.05334,-0.138818,-0.10041,0.0160022,-0.248923,-0.0229665,0,0,0,225.429,-228.85,-182.688,46.2941,-462.943,-73.1807,0,0,0,1205.34,-955.965,-830.495,437.505,-2083.56,-334.175,
1468353524523816,0.00760865,0.022364,1.34126,0,0,0,0.0736044,-0.0944776,-0.111128,-0.0156187,-0.226815,-0.0301888,0,0,0,225.556,-229.083,-182.9,46.2945,-463.419,-73.2338,0,0,0,1207.59,-958.254,-832.323,437.968,-2088.19,-334.907,
1468353524533853,0.00761555,0.0223634,1.34109,0,0,0,0.0624531,-0.141605,-0.133993,-0.0221327,-0.224478,0.00574819,0,0,0,225.692,-229.319,-183.145,46.2567,-463.87,-73.2583,0,0,0,1209.85,-960.546,-834.153,438.43,-2092.83,-335.639,
1468353524543889,0.00763084,0.0223677,1.34094,0,0,0,0.0468473,-0.14405,-0.186435,0.00195462,-0.246142,-0.0515613,0,0,0,225.801,-229.605,-183.465,46.2366,-464.341,-73.3041,0,0,0,1212.11,-962.841,-835.986,438.893,-2097.47,-336.372,
1468353524553927,0.00763788,0.0223733,1.34076,0,0,0,0.039272,-0.115999,-0.115054,-0.0199071,-0.307642,-0.0644131,0,0,0,225.887,-229.865,-183.767,46.2186,-464.895,-73.42,0,0,0,1214.37,-965.138,-837.823,439.355,-2102.11,-337.106,
1468353524563963,0.00763566,0.0223873,1.34055,0,0,0,0.0315508,-0.148592,-0.119089,-0.0139656,-0.284812,0.0212263,0,0,0,225.958,-230.129,-184.001,46.1847,-465.487,-73.4632,0,0,0,1216.63,-967.438,-839.661,439.817,-2106.77,-337.84,
1468353524573999,0.00763974,0.0223906,1.3404,0,0,0,0.102217,-0.0801309,-0.0590823,-0.0565428,-0.180775,-0.0593097,0,0,0,226.092,-230.358,-184.179,46.1142,-465.953,-73.5013,0,0,0,1218.89,-969.741,-841.502,440.279,-2111.42,-338.575,
1468353524584037,0.00764729,0.0223972,1.34023,0,0,0,0.142348,-0.0525969,-0.165513,0.00182137,-0.246187,-0.0659084,0,0,0,226.336,-230.491,-184.404,46.0595,-466.38,-73.6265,0,0,0,1221.15,-972.045,-843.345,440.74,-2116.09,-339.31,
1468353524594073,0.00765024,0.0223982,1.34004,0,0,0,-0.00823455,-0.172815,-0.0845721,-0.00406677,-0.303287,-0.0431482,0,0,0,226.47,-230.716,-184.654,46.0573,-466.929,-73.7356,0,0,0,1223.41,-974.351,-845.19,441.2,-2120.75,-340.047,
1468353524604110,0.00766144,0.0224077,1.33987,0,0,0,0.167086,-0.179996,-0.105791,-0.0201333,-0.281868,0.0786965,0,0,0,226.629,-231.069,-184.844,46.0331,-467.514,-73.7,0,0,0,1225.68,-976.66,-847.038,441.661,-2125.42,-340.784,
1468353524614148,0.00763297,0.0223823,1.33965,0,0,0,0.104742,-0.127806,-0.173117,-0.0288538,-0.217687,-0.0948252,0,0,0,226.901,-231.377,-185.123,45.9841,-468.014,-73.7162,0,0,0,1227.94,-978.972,-848.888,442.121,-2130.1,-341.522,
1468353524624184,0.00763579,0.0223666,1.33948,0,0,0,0.0787189,-0.201832,-0.0132517,-0.020379,-0.277512,-0.0362959,0,0,0,227.084,-231.706,-185.31,45.9348,-468.509,-73.8473,0,0,0,1230.21,-981.288,-850.74,442.58,-2134.78,-342.259,
1468353524634218,0.00764255,0.0223656,1.33933,0,0,0,0.0476708,-0.223312,-0.194443,-0.00915487,-0.259375,-0.094246,0,0,0,227.211,-232.131,-185.517,45.9053,-469.046,-73.9778,0,0,0,1232.49,-983.607,-852.594,443.04,-2139.47,-342.998,
